"ID","Unique_State_Route_ID","Redundancy_q0","Redundancy_q1","Representativeness_q0","Representativeness_q1","Alpha_q0","Alpha_q1","Landscape_Redundancy_q0","Landscape_Redundancy_q1","Landscape_Representativeness_q0","Landscape_Representativeness_q1","Landscape_Alpha_q0","Landscape_Alpha_q1","BCR","HISTO_0","WATER","ICE","URBAN_OPEN","URBAN_LOW","URBAN_MEDIUM","URBAN_HIGH","BARREN","DECIDUOUS_FOREST","EVERGREEN_FOREST","MIXED_FOREST","SHRUBLAND","GRASSLAND","PASTURE","CROPLAND","WOODY_WETLAND","HERB_WETLAND"
11,"02_017",2376.76980568012,1350.44150372138,0.582588789282523,0.331017365993832,66,38.4831016360449,3205.56357598977,2526.26351275634,0.996358854018901,0.785217625185451,16,5.33476091673581,"28",0,0.0227008344486291,0,0.0731239495069668,0.028375767792386,0.0101623588079557,0.00420610115893502,0.0111395616295669,0.26912936458694,0.280240848839661,0.156279780600074,0.0552562776335066,0.0493424113181558,0.0281682154184438,0.000151397620249624,0.0112838022714047,0.000439328367124365
12,"02_019",2534.9808,1413.80741054748,0.580501806507825,0.323756990931435,69,41.6172485880257,3205.85302616112,2566.94582083032,0.996358854018901,0.797790533595899,16,5.60594010355553,"27",0,0.00306346335433821,0,0.0422850441432736,0.00678873169643963,0.00133737463833348,0.000388163491158957,0.000360083579032564,0.184809318126134,0.133021701367382,0.245007694446509,0.0714512634583991,0.0534322186709392,0.0902813221784506,0.0102304479847157,0.147984440425163,0.00955873243973142
13,"02_020",1732.34395604396,940.771854406794,0.577596298536731,0.313671161536417,74,43.9222704944937,3205.56004643222,2383.8524533194,0.996358854018901,0.740953987489025,16,4.94701101476824,"27",0,0.00276424223372353,0,0.0287330345389893,0.00262881032982073,0.00051970616782215,0.000110657775140098,0.000632566087741155,0.0591765850349948,0.369920133714231,0.215378017420066,0.0791467349625167,0.0779735423315538,0.0324838376336633,0.000394734451619155,0.124748198507937,0.00538919881018118
14,"02_021",1424.2918395574,935.710596288483,0.377299445755119,0.247872717909094,57,34.7476303698089,3205.8618516826,2413.90755688885,0.996358854018901,0.750225143303354,16,5.1735209539867,"27",0,0.00943322468396247,0,0.0245485178170286,0.00207791921772453,0.0009216843588953,0.000313835175967934,0.00133407479187773,0.0470642646346298,0.317856670924547,0.172748094965423,0.0808070519314628,0.0621531295423512,0.0430928731885654,0.00605261419195701,0.221157446152491,0.0104385984231159
15,"02_022",3589.30769230769,2250.57028323499,0.47869727721294,0.30015311004677,53,31.354827565548,3205.56004643222,2464.46471917771,0.996358854018901,0.766010059959061,16,5.67318685661932,"27",0,0.0321364492947907,0,0.0346474448789398,0.00870617938341047,0.00333184505048692,0.00103886179944957,0.00171877399993724,0.047512374677317,0.18498676786256,0.0889649974592755,0.0412626877947777,0.0287748752897885,0.177518193844895,0.0450757014794559,0.287377140966444,0.0169477062184715
16,"02_023",1914.91310751105,1036.39797455153,0.476395587291829,0.257836984779054,66,39.6088571481272,3205.55651688245,2577.57686982532,0.996358854018901,0.801168696492821,16,5.41963153167723,"27",0,0.011716498395464,0,0.0337698530014925,0.00285562809779494,0.000735515546299217,0.000156352107147438,0.000583567723860157,0.146326303544403,0.261086548048269,0.219381825609044,0.0794081522208881,0.0275675190609184,0.091320641285875,0.0100902162668952,0.109847264911669,0.00515411417997999
17,"02_024",1853.26726057906,1055.95779678974,0.609766097448466,0.347433572326516,79,44.1365067104764,3205.54416351945,2545.5139178193,0.996358854018901,0.791205861055114,16,5.37370223904227,"27",0,0.0118364695389833,0,0.023068453331278,0.00382180332742427,0.000377665958313606,3.52341418834851e-05,0.000306096607612777,0.144110392970789,0.23609737835963,0.120209533037513,0.0470629039539314,0.0457520837691723,0.23486748659451,0.00542770945045749,0.122387993966153,0.00463879499234759
18,"02_025",2302.40694444444,1391.69439717995,0.607384167143285,0.367134552121098,72,43.7189536763173,3205.56357598977,2784.51092627274,0.996358854018901,0.865486536060224,16,5.75586981379164,"27",0,0.0184187592111688,0,0.0392692394719471,0.013071945800753,0.00331643368866814,0.00101794254487838,0.00142423870394828,0.21883177191921,0.202652596414134,0.113267991955556,0.0759124184035644,0.0688528850055246,0.17231306385291,0.00952043289809729,0.0564999402667571,0.0056303398628833
19,"02_026",2335.01756954612,1400.01817573703,0.584332094065179,0.35035091942231,68,40.0696184038332,3205.84420068823,2728.97876401187,0.996358854018901,0.848151682907441,16,6.60510031434946,"27",0,0.0309759119064006,0,0.0737976600137646,0.0504638678596008,0.0283463179628355,0.00865354439091535,0.00945794907088782,0.165602752924983,0.114711080523056,0.108811562284928,0.0303537508602891,0.0295097040605643,0.161056572608396,0.0555600825877495,0.123944941500344,0.00875430144528562
20,"02_027",1290.00568181818,743.017686325036,0.582305932768817,0.335396667625074,78,45.1107662726704,3205.85655636388,2578.38640752282,0.996358854018901,0.801345313194904,16,5.65161561282217,"27",0,0.00841242058469048,0,0.0396681501318931,0.0156416294515657,0.00550366883726462,0.00150034989811385,0.00410572814320551,0.103590213424085,0.242636034935854,0.231619887867427,0.0771719423006723,0.0229220429204682,0.102217049150361,0.0182662782458074,0.123838605296758,0.002905998811833
21,"02_028",2537.21202531646,1526.15533323435,0.587520092155532,0.353398499249849,70,45.968972148584,3205.55651688245,2616.80899824815,0.996358854018901,0.813362921835667,16,5.36531054418367,"29",0,0.044171121875917,0,0.0433243981407312,0.0185767223643522,0.00393357678017059,0.00185585546899301,0.0015403985767554,0.221831158442491,0.329619420252993,0.0738191149259557,0.0447789131656732,0.041769135103085,0.124309284287219,0.000339680458133695,0.0487201974440835,0.00141102271344678
22,"02_029",1485.87234042553,894.372112923549,0.588513021109083,0.354236107539099,78,49.2839468275877,3205.85832146817,2715.47324803789,0.996358854018901,0.843950525017257,16,5.4568204232697,"27",0,0.011916363568291,0,0.0221468284512747,0.00653216917128885,0.00119972999192839,0.000359533586383312,0.00132471333665888,0.133078631592046,0.319669405288502,0.161083710210424,0.0975024253375927,0.031698969630699,0.0485425400359644,0.0487033115631067,0.114256800580539,0.00198486765530144
23,"02_030",1842.09961190168,1164.26879528478,0.521724809190932,0.32974759407274,55,26.8652768355779,3205.85126106265,2761.90540256017,0.996358854018901,0.858383211731196,16,5.81290207660735,"27",0,0.00428025718983001,0,0.0568524307830547,0.0337883744823113,0.0123837850159064,0.00561652991940519,0.000302271828816141,0.0169343800344227,0.209015188471165,0.113345328771543,0.0866721798699075,0.0219535239169143,0.0915118326482206,0.243725244267572,0.101468083068043,0.00215058973288861
24,"02_031",1689.21008403361,1032.71621430052,0.515558024239924,0.315191778735979,62,33.2060125191643,3205.55122257236,2534.78577622264,0.996358854018901,0.787869566206436,16,5.07380785633988,"27",0,0.00823049345524373,0,0.0425816553036309,0.0197278596973381,0.00575749167591565,0.0023821635572468,0.000632013811814034,0.011716479044448,0.195729942920564,0.0408755483325406,0.0445349523457182,0.0183845550798936,0.0517386986241037,0.37669895002026,0.177490728996001,0.00351846713528179
25,"02_032",2101.69100391134,1320.27240496831,0.590626750678471,0.371028947217103,73,41.143855178799,3205.53886925017,2579.60460952856,0.996358854018901,0.801803377655802,16,5.50313297019322,"27",0,0.00893624447609395,0,0.0344726971636012,0.00614174121336275,0.00170114560319925,0.000646875755261853,0.000924894696885032,0.0330534242299288,0.268300940915194,0.217190599326258,0.0889429389519952,0.0305809825134344,0.13893845211165,0.0571772103744557,0.111167387772562,0.00182446489611726
26,"02_035",2934.77948717949,1893.35986922871,0.419361894757592,0.270549452075129,59,36.1991648331947,3205.83361018491,2235.52937921358,0.996358854018901,0.694792606616399,16,4.32408417656881,"27",0,0.00606467370238557,0,0.0266862160400296,0.00302930864371542,0.000352923816906868,5.67100673032876e-05,0.00104170337221185,0.0155804027626062,0.563199240635681,0.0480400340040171,0.0897202817224004,0.0440262826385708,0.0299643882800662,0.0266284048063709,0.142163329398499,0.0034461001092357
27,"02_036",3078.4475308642,2006.52071415384,0.365448050946415,0.23819768789929,47,32.7525920064452,3205.84949596613,2478.10207920171,0.996358854018901,0.770179308442918,16,5.22779610972662,"27",0,0.0166062215106205,0,0.0259937112077818,0.00272264730512975,0.000415692359023855,0.00012718534428412,0.000606745668403031,0.0697289520643393,0.343959824847612,0.152713259815433,0.0706071365843963,0.045255408543001,0.0550200495857667,0.0116085532419324,0.19752819963364,0.00710641228863695
28,"02_038",2215.85735963581,1119.56201609557,0.535027492407391,0.270322661096121,68,39.3779549739887,3205.54063400465,2665.44912304854,0.996358854018901,0.828485468414895,16,5.3776031874245,"27",0,0.00203091572332861,0,0.0284262137322715,0.0081429315434409,0.00146111421244623,0.000417854441313748,0.00447528162508492,0.0146370171689178,0.350878265072764,0.0893586402278766,0.114285116564323,0.057186050378161,0.0743516649765308,0.0923001373028955,0.15669871868982,0.00535007834082609
29,"02_043",3105.18787878788,1661.53513277746,0.563173181098883,0.301344737503968,57,33.0927291592602,3205.55651688245,2644.14365555145,0.996358854018901,0.821859146339051,16,5.28657187540502,"27",0,0.0105080727786027,0,0.0512823900731827,0.0112116572607661,0.0038906350042639,0.00162903480651151,0.00922972914199579,0.251716982866782,0.286453025826175,0.145977814516853,0.0996854790182629,0.0638147822108738,0.0337280122967629,3.74364200212176e-05,0.0298032440860091,0.00103170369293767
30,"02_045",2600.29892141757,1446.71008733902,0.618325071749193,0.344013186786434,71,44.256960984109,3205.55475211048,2567.92791062094,0.996358854018901,0.798170023003013,16,5.138238073235,"27",0,0.00695491226119156,0,0.0405739000029729,0.0132117457804223,0.0041235092880808,0.001784835395455,0.00236950386861145,0.345153142400356,0.164735021861756,0.112529412347626,0.0693360654564433,0.0381796220465158,0.182969851586698,0.00860651811756571,0.00911796539775624,0.000353994188549527
31,"02_046",2322.39152759949,1538.25789351267,0.662859950485454,0.439051528999339,78,36.8668599663619,3205.57416470904,2247.60955359955,0.996358854018901,0.698603608601781,16,5.15983783642246,"28",0,0.0777063239820679,0,0.0626402841219707,0.0325258216375991,0.00988492091237462,0.00419565481889206,0.0014644327277592,0.263967852948933,0.0330603946370932,0.0732398041624023,0.0164126573232922,0.0203556149158529,0.362182291044443,0.0313757464615507,0.00887578362290747,0.00211241668286168
32,"02_047",2793.85444234405,1545.465340507,0.541512307739094,0.299546207699562,70,43.1286208456897,3205.55475211048,2619.17883664535,0.996358854018901,0.814099968946834,16,5.97946673405623,"27",0,0.0183295217940403,0,0.0524329805870248,0.022481658916965,0.011338824739294,0.00398092064914717,0.00135431680222681,0.190830944927753,0.11776280077119,0.210357880967665,0.062719181860523,0.0369293564132406,0.0803192444013314,0.014219775888096,0.168298086229241,0.00864450505226231
33,"02_048",2301.55211267606,1163.19657262945,0.598725899947203,0.302594023801318,73,40.4748216953462,3205.84949596613,2109.48175931067,0.996358854018901,0.655614317180271,16,5.09126673131854,"27",0,0.0371843697470663,0,0.0224743660966818,0.00507475029552699,0.000551687077803845,0.000106813665762421,0.00121899719586598,0.0324306110347326,0.107086756371793,0.122856637891212,0.0159813065073198,0.0159080785818228,0.316222408075554,0.0199224004224095,0.281688558879932,0.0212922581565173
34,"02_049",1062.14893617021,562.185479125458,0.548723316866346,0.290434109845384,68,27.5509265548273,3205.56004643222,2348.80963928662,0.996358854018901,0.730061907002135,16,5.49896421585409,"27",0,0.02994091095022,0,0.0275493817203265,0.00430244036179037,0.000592376945526095,0.000128825469566084,0.00036060120754609,0.0712971898981013,0.151777323524246,0.168999747303887,0.0377001680787002,0.0312682537157064,0.167220414322529,0.0088707897056338,0.278260812117962,0.0217307646782584
35,"02_050",1621.90253807107,1024.81969510904,0.585342243557778,0.369855922594924,78,42.856212744229,3205.84773087156,2649.35175233638,0.996358854018901,0.823403136222317,16,5.55300215431,"27",0,0.0131237584294656,0,0.0244168197294643,0.00382932286780219,0.000406882760504072,8.42395972356198e-05,0.000890296919803903,0.159873541498738,0.21557078108276,0.0784711118745898,0.0553971704304698,0.0365087807391942,0.236985808105501,0.0275832375314384,0.136810061181072,0.0100481872519612
36,"02_052",2470.28051001821,1470.56539562579,0.496898287802106,0.295805040854284,63,40.28637840845,3205.85655636388,2272.72276755501,0.996358854018901,0.706347090823097,16,4.85195223406698,"27",0,0.00745384841125334,0,0.0294575120179403,0.00448508266790292,0.000985000355128691,0.000221336021666704,0.00153889099641403,0.00241377392782794,0.359050523525762,0.105299235840138,0.0841765116231694,0.0778535691534668,0.0485105792561898,0.00504888387732258,0.265905498328142,0.00759975399767542
37,"02_053",2764.60147601476,1517.22531010787,0.549010570113425,0.301299387893545,62,39.9023939682529,3205.86008657441,2266.27838755798,0.996358854018901,0.704343444859399,16,4.58705498348404,"27",0,0.00269567750094839,0,0.0283293902075771,0.00334922513036541,0.00153008328740514,0.000528564215872233,0.000562700654813981,0.0241823634638795,0.451655920111923,0.191150293380669,0.101635190484082,0.0672465823643448,0.0166294010541553,0.000181143361481213,0.107261095856772,0.00306236892570975
38,"02_054",1584.55934065934,981.863229068008,0.52832210761811,0.327371804427396,75,40.1672417037717,3206.13017072961,2604.29098091295,0.996358854018901,0.809327207286688,16,5.18574390092844,"27",0,0.00890265229438221,0,0.0404203981304871,0.00687852130513499,0.000990040130213954,0.000262652470585126,0.000214196668883887,0.00595896234103193,0.34709771773174,0.0340357956222386,0.0977359026655096,0.0285349608609274,0.0994929761112898,0.156908145420266,0.167258965424583,0.00530811282272665
39,"02_055",1162.5984375,694.892875608119,0.545241104034406,0.325894261045929,79,45.9157188129867,3205.54769304202,2642.81452884792,0.996358854018901,0.821448285128635,16,5.52554599707462,"27",0,0.00664659786458844,0,0.0301769746831401,0.00497737855493614,0.000892966266575205,0.000204798675194806,0.00256658984881233,0.0454603510865891,0.283285565326924,0.201712931715057,0.0995916138245712,0.0367431945730553,0.111376346193442,0.0598915007448726,0.114875540762093,0.00159764988014873
40,"02_057",2944.77037037037,1546.28367973315,0.582631657432916,0.305936867692363,69,44.7351243364621,3205.55475211048,2377.96089249691,0.996358854018901,0.739123981017665,16,4.63105371248453,"28",0,0.00799652502127819,0,0.0338915027080831,0.00500601735067006,0.00129210631497005,0.000412901464093538,0.000630362901849468,0.449101361253547,0.166497285310507,0.102768421736454,0.0177288877976056,0.0136384106266523,0.159098091073951,0.0214334397334528,0.018504592014816,0.0020000946920691
41,"02_058",2242.5355704698,1572.30525205904,0.612131173609048,0.42918251638387,69,43.1687419265457,3205.55828165636,2464.49455259627,0.996358854018901,0.766019754565758,16,5.13648557598013,"28",0,0.0155339207184273,0,0.0546489452833388,0.0170517481716703,0.00479241493669938,0.00212396746993523,0.00132073560403697,0.333833403434904,0.107115566292229,0.110623030457848,0.0338227230386058,0.038513839371244,0.253842740523626,0.0234153925431015,0.00250879205818944,0.000852780096145588
42,"02_059",2406.67107750473,1219.40978722486,0.466467396939654,0.236349252112704,64,40.4511236252296,3205.55298734045,2519.103541037,0.996358854018901,0.78299473670064,16,5.59688806026407,"27",0,0.0144796205712902,0,0.0323516377039388,0.00489755920315567,0.00155856453508697,0.000284076050902464,0.000706886917361946,0.131735313791177,0.189146202822593,0.202065056718867,0.0562476086136703,0.0467106911140901,0.0740805377625708,0.00917521601616371,0.221796781021958,0.014764247157175
43,"02_060",2257.68596491228,1249.52827797883,0.47150605338587,0.260957527353337,64,37.1257234893178,3205.55828165636,2623.75399495346,0.996358854018901,0.81552113358817,16,5.54917933634341,"27",0,0.0314179822639357,0,0.0566897818336369,0.0257837979489235,0.0125615774394796,0.00424573279630392,0.00761776513258005,0.269544024153111,0.242092652988419,0.164635556250454,0.070956368929516,0.0482996148450902,0.0405722930700744,0.00107464606047527,0.0236245961819235,0.000883610106077256
44,"02_061",2907.40485074627,1749.43015976815,0.570977749231579,0.343566082585941,65,35.0604174707932,3205.55298734045,2456.97352084716,0.996358854018901,0.763683311819815,16,4.91912951775712,"28",0,0.0112419243399774,0,0.0508688818359241,0.0135139822122147,0.00337037516206374,0.000861036712425299,0.00205349548423681,0.412324826650297,0.143343343894429,0.0783438806660372,0.0383739398760746,0.035047056977618,0.18651739828178,0.00240143359309409,0.0203620868579042,0.00137633745592279
45,"02_063",1652.01941747573,981.551214980802,0.561104518046575,0.333381566580724,72,35.563565567732,3205.85832146817,2290.82661382561,0.996358854018901,0.711973253597178,16,5.35235640620301,"27",0,0.0318900234660359,0,0.0285474072287724,0.00852529563791609,0.00263786433746164,0.00075540594260016,0.00235706475238432,0.0250671441360788,0.148509394673177,0.102470926231196,0.0307607686640877,0.0332725484819754,0.327631449993999,0.0275524957577239,0.217217199029645,0.0128050116669475
46,"02_065",2391.56830601093,1510.12012280126,0.481065284529104,0.303761496053709,61,30.6656813604188,3205.55475211048,2539.54110975333,0.996358854018901,0.789346763826704,16,5.70949947000336,"27",0,0.0165854260097092,0,0.0283949584180699,0.00924734118983888,0.00271524002787911,0.000602836137576566,0.00556150745369723,0.0735564689547647,0.170179265299651,0.145307732708512,0.0485974012532385,0.0170649422433432,0.22606134945007,0.0513533808922415,0.197091081658697,0.00768106830271073
47,"02_066",2066.63254113346,1383.44018903485,0.414189870732375,0.277265987860643,58,34.8463193378525,3205.83184510782,2552.04481373993,0.996358854018901,0.79316463522661,16,5.35876765464694,"27",0,0.00623314872289549,0,0.0319822580174502,0.011051850041046,0.00293405613853106,0.000809907408477985,0.00644842662684851,0.00889852041864119,0.321642807157798,0.0554282791477197,0.11380382842296,0.0555791388553492,0.0625511697959044,0.068391202346364,0.243641180735986,0.0106042261640285
48,"02_068",1832.29707112971,981.826517432691,0.481353270565079,0.257930557626423,61,34.9247353800342,3205.83714034491,2482.56716920049,0.996358854018901,0.771570005413136,16,4.98819588564419,"27",0,0.00752042390546697,0,0.0460117362439394,0.00918704101959308,0.00147886804378683,0.00041018491906969,0.000395319156902063,0.00537755181819283,0.218297661009969,0.0136252969023055,0.0612931891684753,0.0148426376486989,0.0915703420336583,0.303839110608979,0.221961245508613,0.0041893920123507
49,"02_069",2095.5275974026,1136.06529945227,0.472958440976969,0.256408779127022,51,22.467226708873,3206.14076319241,2467.84074925074,0.996358854018901,0.766920469947267,16,5.27502497745609,"27",0,0.0140142350400478,0,0.0663384142345995,0.0199159509317311,0.00675630285416628,0.0015885846564197,0.00271904021954956,0.00213701804213686,0.389870060933372,0.0397399456632465,0.0706504441980043,0.0665096620086538,0.105717693364066,0.0363006736479961,0.173283475085376,0.00445849912063442
50,"02_070",1313.36523652365,226.026709991649,0.437419645117666,0.0752787728213027,48,12.0797719979044,3205.55298734045,2097.1768475653,0.996358854018901,0.651850313742205,16,5.43845449067886,"27",0,0.315296339217635,0,0.0650346974672638,0.0305888246903929,0.0126843259937845,0.00315016116911609,0.0068293864562889,0.000392531442429181,0.121686949292975,0.00468009788511986,0.00860431123944693,0.015451865350154,0.0985749401981375,0.181516889036922,0.121080259742405,0.0144284208179298
51,"02_071",1790.61283185841,643.681987948496,0.593087822184378,0.213200721908974,62,32.3260802954871,3205.56181121002,2585.87746721763,0.996358854018901,0.803747380836714,16,5.80172798216126,"24",0,0.0802825353306797,0,0.0601708865289224,0.0366921565065156,0.0127157414900821,0.00514971840058137,0.000863791765075066,0.176972159369305,0.0329914501681889,0.032994202850678,0.0137584576169477,0.0150505667773245,0.241411355365804,0.212015459064859,0.0724880395945849,0.00644347917045161
52,"02_072",1337.24182509506,983.985369588261,0.64429474381517,0.474092710622239,76,33.5927427917105,3205.54592827976,2273.29896670532,0.996358854018901,0.706594634419846,16,4.72388214442471,"24",0,0.0419457184713439,0,0.0486759938097983,0.00842646988387591,0.0017749208745339,0.000449235556333643,0.000241133791267323,0.324421292664303,0.0225102247884436,0.0247569531038819,0.00916748833831842,0.0115452436910206,0.354391250036473,0.117007144276734,0.0318203013731964,0.00286662934047706
53,"02_073",1712.44560669456,1243.14732789601,0.599823617712827,0.435441058480068,69,47.1887369595165,3205.55828165636,2060.8180780783,0.996358854018901,0.640548122417711,16,3.81547760936212,"28",0,0.00582522026941024,0,0.0208829274415716,0.00667249500663946,0.00190044989793065,0.000766896497050229,0.000446484608117542,0.666533804004818,0.0160492223129995,0.0397233667251703,0.0188965939445456,0.00977586582779678,0.124744276078335,0.0569540390616226,0.0269883704798251,0.00383998784416751
54,"02_102",1622.49536178108,977.101818140904,0.640842208933503,0.385929046233444,75,41.6497153946668,3205.55122257236,2532.69829074363,0.996358854018901,0.787220727833491,16,5.50638325238084,"24",0,0.0666653453834364,0,0.0379202781741627,0.0136951006817821,0.00408221464686504,0.00109996828920247,0.000745974490425101,0.144436626851999,0.0412444065676585,0.0283872196677413,0.013578937864454,0.0148936146785758,0.287895504113595,0.221256033860085,0.110675087645121,0.0134236870848969
55,"02_105",1530.57833655706,1076.16692529756,0.579862448196405,0.407707840276084,70,35.6470337408204,3205.55828165636,2188.66070606658,0.996358854018901,0.680284456349332,16,4.71418130795685,"28",0,0.00729405002829754,0,0.053109646930322,0.017822498419962,0.00522898989876746,0.00137303651374248,0.00133890328846099,0.271646520723272,0.0629647899265145,0.0843228298425688,0.025102234515077,0.0279556620414311,0.415143700878435,0.0218326018546453,0.00393468001752906,0.000929855120974757
56,"02_111",1741.2834799609,1160.2059866001,0.652670520891995,0.434870171531921,82,43.2895947088674,3205.56357598977,2437.85556897287,0.996358854018901,0.757738514113051,16,4.94284081775271,"28",0,0.0047324143406028,0,0.0718230310464218,0.0315055695055464,0.0103385305842462,0.00360051067793652,0.00146002359600729,0.419809635384982,0.193677194948935,0.0818119707620916,0.027629790427156,0.0311851570874181,0.10712620340463,0.0109028308051766,0.0034634270145105,0.000933710414339502
57,"02_140",1608.34197530864,221.057668040066,0.477322931639223,0.0656053847938439,59,25.3501299927529,3226.82397364944,1358.3103809248,0.999962413326166,0.420927617263048,17,4.23035466143867,"27",0.00583985667568443,0.622834421095478,0,0.032050816998441,0.0149139251091685,0.0078357640686827,0.00222407438687043,0.00651272778625405,0.000392646598678071,0.0599924128936504,0.00500693638737439,0.0114808979368055,0.0101877670370688,0.0434602742988157,0.032871553612321,0.112400488454584,0.037835293335807
58,"02_142",2173.05296950241,1218.9916442838,0.496029200171912,0.278251592950721,59,30.0830942841168,3205.54592827976,2612.15945853443,0.996358854018901,0.81192042255863,16,5.60466518158417,"27",0,0.0380215137586647,0,0.0541345361395141,0.0210166266703883,0.00615386648124689,0.00183052478530559,0.00403265986537247,0.0005235576152859,0.263849365151983,0.0052256665449987,0.0733806462055286,0.042871716272512,0.117769633548207,0.16563193844592,0.192780960780525,0.012776787734548
